L1,L2,L3,L4
0.825300314,0.463446649,0.040483328,0.613322539
0.781601305,0.452477603,0.040604715,0.579389613
0.718998303,0.411851766,0.040596508,0.542898056
0.657028331,0.379005169,0.054709221,0.494931044
0.60079926,0.337103686,0.1392548,0.436789516
0.544250731,0.303540106,0.166005233,0.396246698
0.505136526,0.282460766,0.167028748,0.361194807
0.483145601,0.275810025,0.147385468,0.347148896
0.468683512,0.26795342,0.100521724,0.358295553
0.454265914,0.265298419,0.073091315,0.376034286
0.449731488,0.271973569,0.062375031,0.409903072
0.385045036,0.282509309,0.060628365,0.443065104
0.415387529,0.287564318,0.06519618,0.462685355
0.459891288,0.313565725,0.062631875,0.482751589
0.502722999,0.348901558,0.062498694,0.504249633
0.535498267,0.374393947,0.056086621,0.522031126
0.571399469,0.380435962,0.055244566,0.5322433
0.59825699,0.382366533,0.059346626,0.461790069
0.593940147,0.381099575,0.053097254,0.458099028
0.570353519,0.386080665,0.050211341,0.482059251
0.554931934,0.391347639,0.042424834,0.528275373
0.561677471,0.411945819,0.039753694,0.571523081
0.686776905,0.472687849,0.040185929,0.596942972
0.77923859,0.494150159,0.040485673,0.59066698
0.778495594,0.491803659,0.040519882,0.586517403
0.758347967,0.474382184,0.040531607,0.516719014
0.692250242,0.437632107,0.040469258,0.459559749
0.61913501,0.410247347,0.086473774,0.408159066
0.550646365,0.344881132,0.166036407,0.351160313
0.498557832,0.313497323,0.206280823,0.346882132
0.470114503,0.296100258,0.221849217,0.33753196
0.445877654,0.295979037,0.233331965,0.343376304
0.438565282,0.302568684,0.237634591,0.356686306
0.431045873,0.305303809,0.267924841,0.387223298
0.499868241,0.331941108,0.258295179,0.446592798
0.54912148,0.385549858,0.262977277,0.513880499
0.564202805,0.399287127,0.324223268,0.518365919
0.61492109,0.411858524,0.364823639,0.543157693
0.639032878,0.426156801,0.354798158,0.550444537
0.645044267,0.450391058,0.37346096,0.550211463
0.655373474,0.442846538,0.359180236,0.538720459
0.661613352,0.461991998,0.351852655,0.543603676
0.660025052,0.480442541,0.31675423,0.533738522
0.657469997,0.49407431,0.309015105,0.544070391
0.662534098,0.511587769,0.288557289,0.580006312
0.661062443,0.491811106,0.157253214,0.601241723
0.778236879,0.535236746,0.081648494,0.62655925
0.854297839,0.555310463,0.081890647,0.623113187
0.845840024,0.541042387,0.081878716,0.60703286
0.803185593,0.519037823,0.08182147,0.584053281
0.741590731,0.466138747,0.081836368,0.542673486
0.657212329,0.369719563,0.12203954,0.482037628
0.578398919,0.29972144,0.241349591,0.419142862
0.523067734,0.273783195,0.240683479,0.373352072
0.48715382,0.268555801,0.24892574,0.354642575
0.46614637,0.263921824,0.261812373,0.356032192
0.453104654,0.261740399,0.287845104,0.374272788
0.448743247,0.261711162,0.322498742,0.405639955
0.500510841,0.281230077,0.323938974,0.478105657
0.531557219,0.295527251,0.29973781,0.559586903
0.566174123,0.301374954,0.379815374,0.55712683
0.607311975,0.359346554,0.39754653,0.561801755
0.627282575,0.382238279,0.407300476,0.554164247
0.637604126,0.387213164,0.411294253,0.561618
0.643343293,0.37158118,0.377032848,0.539999289
0.643554772,0.367194748,0.401059862,0.535366558
0.642396293,0.361614723,0.378555913,0.543411661
0.637568843,0.413570925,0.365510166,0.565080745
0.633146188,0.446906405,0.32393525,0.604169078
0.633523717,0.446310229,0.188845411,0.619543138
0.756503189,0.506005814,0.081244881,0.639469187
0.834544605,0.517147935,0.081507933,0.634446352
0.821034571,0.516107834,0.08154228,0.612118539
0.787353797,0.504083932,0.08186299,0.583744729
0.733051047,0.479304526,0.08182216,0.541878945
0.663768885,0.429799911,0.118710633,0.488687689
0.593706457,0.368043294,0.269964974,0.432130141
0.533651432,0.333850166,0.311989712,0.390350848
0.496238345,0.312231744,0.320117346,0.368727844
0.465571301,0.306010448,0.316205091,0.365623214
0.451317839,0.298959775,0.305796481,0.386042541
0.438604971,0.295189101,0.295096818,0.404266454
0.451322461,0.298242517,0.282191839,0.42963735
0.441283172,0.305697949,0.287686129,0.449785054
0.4578723,0.308114645,0.289668396,0.468707703
0.528012804,0.360704532,0.300255982,0.493844472
0.582012888,0.381612316,0.263071904,0.511472013
0.601389388,0.409875134,0.254666252,0.51252028
0.611835386,0.403429739,0.242707818,0.452410984
0.623420687,0.406180447,0.225309443,0.421036204
0.623823423,0.401043383,0.207558768,0.446400622
0.60894083,0.390477027,0.167965361,0.454783027
0.59196984,0.399341187,0.131919356,0.492358321
0.598184222,0.387828233,0.098649809,0.532633566
0.721267665,0.488143173,0.081292264,0.582626735
0.803084367,0.495584952,0.081657529,0.565258345
0.787639923,0.482100881,0.081631665,0.588073444
0.768913102,0.471446265,0.081676013,0.580960069
0.724477093,0.442829023,0.081640217,0.539636396
0.661352614,0.416288259,0.094427947,0.499040614
0.595503204,0.366215189,0.139855046,0.444388475
0.534771667,0.322208405,0.146588312,0.3997092
0.496429023,0.293455601,0.1369881,0.37313479
0.464044574,0.287816138,0.12976763,0.36699226
0.452581516,0.281727648,0.113226965,0.376937833
0.443247556,0.278751874,0.108985999,0.403006088
0.434419255,0.279884786,0.098790783,0.419006241
0.377412808,0.280486478,0.093731902,0.425946309
0.403149371,0.285194511,0.100744773,0.43190719
0.460629336,0.326240139,0.099544005,0.461869758
0.507689846,0.358312936,0.091638662,0.489323257
0.546906866,0.378088496,0.089960622,0.500505547
0.575844226,0.387718734,0.078788307,0.505455496
0.598925303,0.3875298,0.076756451,0.507830616
0.603121059,0.385466286,0.077523259,0.501511539
0.586688915,0.37754707,0.077149373,0.51192901
0.579571338,0.37226672,0.077015847,0.543474182
0.588658608,0.386124244,0.073981097,0.569533691
0.717252982,0.482676233,0.072867163,0.639648487
0.793174508,0.512261173,0.072990274,0.650450635
0.78634248,0.511991012,0.072959238,0.63247073
0.762445999,0.487583957,0.072962755,0.593309673
0.710522359,0.439736855,0.073079383,0.530126441
0.63031093,0.388926116,0.128015929,0.463941671
0.55287658,0.32869738,0.244207571,0.409126671
0.492085818,0.290844041,0.267392392,0.36688204
0.460598893,0.269640721,0.268875799,0.351476477
0.447896389,0.268964008,0.294548576,0.344784871
0.43079763,0.264120963,0.299144461,0.369867623
0.439584978,0.275499319,0.328675421,0.395310272
0.497899631,0.307997423,0.320950779,0.482787303
0.538708706,0.369353142,0.319303293,0.556940403
0.567047813,0.384465765,0.397490802,0.544551117
0.608347958,0.414001748,0.438657554,0.55745992
0.639743227,0.406913427,0.423833691,0.563574834
0.648212273,0.409749086,0.42706404,0.559713725
0.654540303,0.386152653,0.389442484,0.554753897
0.649035476,0.398119738,0.359824209,0.550563018
0.646613391,0.392636663,0.395070989,0.547381614
0.644235256,0.402683382,0.382420647,0.565357065
0.641105747,0.401925027,0.324618811,0.597420863
0.662679634,0.396526903,0.174190249,0.611328209
0.794375746,0.483606283,0.072324438,0.629454535
0.854413582,0.502874619,0.072788468,0.646811668
0.836072993,0.500678024,0.072841713,0.61981719
0.794751252,0.484849521,0.072986964,0.579658321
0.728360901,0.436206003,0.072859852,0.531400654
0.644482632,0.385764443,0.118296606,0.46715061
0.563504987,0.326925679,0.231410806,0.406080998
0.491497531,0.288606074,0.282896575,0.368871187
0.466818475,0.275116625,0.28330136,0.347851925
0.456769941,0.263716203,0.28150945,0.351076898
0.44801513,0.264133099,0.287180165,0.37872055
0.441890995,0.26948061,0.317798229,0.409245962
0.490190951,0.307480959,0.313775622,0.480062248
0.54102256,0.371300676,0.313105095,0.567754942
0.560174471,0.390727054,0.367678238,0.561076779
0.603295811,0.398740185,0.370542356,0.56030621
0.643819989,0.401417388,0.354745327,0.564869699
0.656462363,0.399757668,0.362442656,0.565310175
0.66670266,0.386569135,0.324895795,0.548473774
0.672115434,0.392713753,0.340593646,0.541722401
0.663963897,0.403028013,0.353012938,0.529589917
0.664905769,0.413092109,0.32671012,0.54948503
0.668444008,0.417642238,0.270422865,0.596652075
0.672080585,0.428535848,0.138583377,0.610616353
0.798275769,0.488510835,0.07275081,0.639968458
0.869893164,0.502135709,0.073285466,0.653630825
0.862475919,0.490444715,0.073187735,0.624249808
0.819611959,0.480802618,0.073264637,0.583019187
0.749301433,0.436721364,0.073365885,0.536970946
0.659777892,0.37682926,0.094585751,0.476329095
0.582599477,0.326316402,0.100422959,0.41222377
0.516892209,0.28615697,0.108210501,0.377410379
0.483080706,0.272979055,0.111203454,0.353744778
0.461552537,0.263081414,0.120847807,0.356668408
0.466105815,0.264658114,0.141545018,0.386474838
0.466195809,0.266518489,0.197052015,0.421892861
0.510619577,0.303695528,0.21458564,0.491233363
0.580708872,0.371631654,0.213271348,0.587996103
0.591746695,0.396398511,0.291407337,0.562082043
0.649602636,0.403261491,0.307894135,0.571401361
0.675568771,0.406083498,0.328517272,0.582373091
0.689408447,0.405218816,0.347829634,0.58539455
0.685967208,0.39156967,0.289082082,0.563434974
0.671800309,0.396040916,0.305801999,0.562543656
0.67005488,0.404297454,0.290405892,0.555876588
0.672672916,0.411564918,0.270374173,0.577978049
0.685724418,0.422799437,0.244715535,0.626520944
0.702960733,0.419315059,0.139154241,0.670612432
0.841262695,0.48173515,0.080649394,0.663961561
0.895157509,0.496232015,0.081235915,0.65824906
0.878517967,0.489767864,0.080876788,0.626812651
0.837684623,0.478910385,0.081075008,0.59076238
0.765577531,0.429985121,0.081018039,0.53809963
0.684004737,0.379116461,0.109112008,0.47550135
0.594276326,0.325675683,0.134912931,0.415702712
0.522870844,0.285397512,0.140778347,0.37573521
0.489461859,0.269398279,0.135766365,0.357801546
0.470764579,0.258537905,0.151177232,0.355185902
0.455516338,0.257761898,0.194929876,0.381362839
0.454243199,0.263289103,0.248157414,0.417835607
0.516192478,0.298178804,0.266387913,0.489511465
0.587015054,0.368096251,0.275266078,0.578427353
0.599850094,0.400519609,0.353641392,0.549312128
0.655063188,0.403893523,0.409270673,0.551578243
0.681668963,0.411145541,0.402786802,0.51466597
0.690753669,0.416023201,0.413907527,0.512546519
0.69870066,0.389943324,0.357480401,0.496000205
0.678305692,0.406452263,0.367981775,0.500416464
0.664865105,0.410289823,0.356103553,0.498712626
0.665824961,0.408925363,0.337561034,0.517956622
0.669147893,0.420420252,0.289857856,0.622179272
0.669984025,0.425351972,0.142741717,0.669056229
0.810777952,0.485536164,0.080674706,0.663900012
0.889617219,0.500185141,0.080861132,0.657650421
0.882523874,0.495490071,0.080637876,0.630972269
0.863163192,0.484652451,0.080705122,0.594934308
0.785817789,0.440642496,0.080858235,0.550330187
0.695674399,0.392036212,0.122426186,0.482304715
0.604383942,0.330938381,0.181826057,0.41403224
0.52944022,0.291717963,0.183511753,0.376487396
0.480298751,0.271706028,0.187193096,0.358469427
0.460239673,0.268615929,0.199049524,0.361584586
0.452867751,0.262142124,0.20940482,0.383860651
0.450288753,0.268178071,0.244815748,0.418931573
0.499508805,0.298410075,0.257563752,0.480902708
0.558875185,0.362475544,0.247722558,0.570244251
0.599563787,0.388850543,0.339703932,0.553035806
0.653644151,0.40177126,0.365450438,0.560086417
0.664874964,0.399626518,0.356119554,0.565490123
0.66666846,0.400657655,0.383674453,0.568688048
0.664376528,0.384654009,0.351789065,0.549544392
0.660288029,0.389090916,0.375867669,0.539155995
0.663472683,0.39762658,0.385163861,0.538016621
0.65780856,0.399733121,0.371535938,0.556490452
0.652867642,0.401074136,0.334610359,0.599995044
0.670969522,0.381327812,0.165138418,0.633475831
0.805138313,0.461223989,0.080664154,0.635511868
0.876077897,0.476947682,0.081027557,0.627041676
0.862066575,0.469160444,0.080758367,0.606570761
0.831915157,0.4566831,0.080832509,0.57909661
0.774777727,0.427876649,0.08078423,0.534323474
0.706924027,0.386545966,0.113265589,0.490791591
0.629238581,0.334138945,0.22124235,0.434600499
0.567376119,0.302099384,0.265968644,0.391512898
0.527558318,0.280901167,0.25810827,0.371796032
0.493272935,0.272526166,0.246702216,0.367682655
0.474805083,0.268613033,0.232287897,0.389936206
0.46819804,0.265901766,0.235176017,0.410061073
0.485396401,0.277746526,0.21393746,0.436245703
0.449254178,0.288075267,0.21401112,0.462931386
0.466750871,0.300757265,0.212553301,0.486520699
0.530986123,0.329700107,0.197478663,0.512857176
0.584804088,0.363568601,0.188693677,0.528211395
0.601545001,0.378411752,0.22991995,0.550570712
0.611003949,0.378686189,0.240606026,0.534886156
0.62274804,0.376448635,0.221750038,0.536325822
0.611708628,0.378822855,0.224673125,0.53718758
0.597795823,0.372956121,0.223341314,0.545186766
0.584721822,0.377544864,0.198443278,0.584232257
0.593428999,0.396241296,0.109080764,0.625448625
0.735760414,0.466463381,0.080699949,0.666514685
0.797177165,0.474891063,0.080750159,0.652009106
0.792916478,0.466121922,0.080700225,0.623133839
0.783217774,0.459693213,0.080771609,0.590820041
0.733806069,0.427187386,0.080814163,0.543377972
0.674954231,0.394311966,0.090694876,0.5014376
0.61207005,0.353535121,0.109564589,0.446831703
0.548467359,0.313532076,0.123046778,0.404389146
0.503214249,0.292440186,0.111791906,0.377407787
0.473152392,0.278512742,0.107673845,0.367067657
0.453107218,0.278520878,0.113233035,0.377924227
0.440159253,0.269270853,0.105940215,0.404644085
0.437433924,0.27306042,0.089236161,0.421892537
0.394757175,0.274406676,0.093106275,0.438044698
0.411073359,0.282537166,0.096153094,0.448692651
0.466085519,0.327566812,0.106624466,0.47186384
0.514560191,0.353824865,0.108273953,0.493111075
0.545971278,0.36141393,0.100759187,0.510121593
0.565288805,0.374235629,0.099063422,0.504340903
0.585022935,0.374706584,0.097965626,0.498470887
0.579928138,0.375897693,0.100079764,0.48003941
0.560851957,0.368592305,0.098956725,0.490839453
0.549491858,0.376144135,0.092049171,0.52582688
0.562064173,0.386909077,0.084640275,0.562940319
0.706685499,0.461913115,0.080265507,0.652225416
0.778274003,0.487951757,0.080426897,0.664630738
0.783337237,0.483370598,0.080396343,0.63986172
0.769578599,0.464698989,0.08051373,0.59702995
0.71994068,0.420964712,0.080579872,0.537712928
0.648686946,0.374284172,0.112427534,0.474079582
0.568412897,0.317359568,0.189766092,0.412569008
0.496540758,0.2854484,0.205773066,0.374324699
0.465080593,0.267117147,0.199992344,0.356865444
0.447419585,0.261723436,0.228586415,0.357391359
0.44124695,0.257408716,0.275136345,0.379983669
0.446446403,0.265632432,0.310506512,0.406273336
0.497559479,0.302716521,0.309431201,0.495168573
0.567190749,0.360473261,0.301790082,0.583779309
0.568193075,0.391904924,0.398245886,0.566934162
0.617901342,0.41124511,0.414557018,0.586047287
0.645347835,0.40920904,0.422938047,0.592872599
0.648829919,0.413076939,0.438310842,0.600428474
0.649851023,0.383173294,0.402589548,0.578072316
0.648914713,0.357834809,0.402423399,0.778688091
0.64389561,0.3540269,0.400797845,0.750596027
0.636639756,0.373339091,0.386377595,0.735078543
0.642404057,0.39396306,0.363046488,0.74016317
0.650950566,0.399053236,0.172381028,0.76639963
0.803578578,0.484609148,0.079913139,0.897189644
0.859072888,0.500553079,0.080457864,0.917144767
0.841988429,0.500649339,0.080403654,0.913136752
0.81129105,0.477410776,0.080600494,0.886450259
0.744875925,0.432622469,0.08060346,0.802469905
0.66437223,0.378639024,0.147623414,0.679848902
0.581285494,0.321814265,0.25731808,0.416995552
0.511754871,0.293934968,0.248090582,0.381744844
0.474957698,0.280517645,0.255250566,0.359915572
0.45590416,0.276483015,0.23851382,0.365707357
0.446171617,0.269736429,0.248995538,0.389054525
0.443936274,0.27466415,0.276731621,0.423682866
0.510044869,0.308080306,0.289637911,0.491269806
0.554044449,0.366702693,0.272434721,0.586635236
0.567308154,0.387112905,0.356942849,0.569423875
0.611047863,0.40404922,0.417117667,0.579223918
0.646304514,0.40385284,0.434623636,0.581879732
0.649309035,0.407889952,0.424463663,0.573922901
0.652486069,0.374445662,0.401137936,0.552732275
0.645504278,0.39235933,0.407223298,0.539874087
0.645244985,0.395266288,0.402935088,0.539300877
0.639555221,0.393745028,0.383426368,0.546100678
0.650588999,0.397779244,0.325965175,0.599431066
0.662871757,0.393393639,0.178980285,0.625600795
0.800376879,0.480991551,0.079932106,0.651907308
0.858760724,0.49867974,0.080408068,0.656468287
0.841487501,0.495320169,0.080625461,0.641319931
0.81366431,0.481583038,0.08051504,0.602432522
0.750405345,0.433044053,0.080549112,0.54321584
0.662985912,0.377052533,0.127203738,0.474480862
0.580709703,0.326596906,0.149005228,0.409802732
0.514757478,0.294688772,0.165909364,0.37362491
0.480961936,0.281309649,0.166814044,0.354663712
0.465223927,0.274576716,0.168405113,0.358435576
0.454790244,0.274353444,0.176191897,0.383807282
0.455279291,0.277894501,0.191353436,0.421978624
0.507835636,0.315091675,0.224964868,0.499336209
0.561421103,0.378447884,0.235762262,0.585029066
0.586257541,0.399143014,0.322559505,0.575490522
0.634778438,0.408891438,0.374215561,0.588603246
0.649215176,0.395466806,0.374615656,0.582709744
0.659576127,0.397809583,0.36869927,0.572234774
0.666022934,0.375840875,0.352073497,0.565650068
0.660564693,0.392889861,0.344075045,0.557798437
0.655926297,0.384883626,0.342833654,0.542448348
0.652653237,0.401671553,0.32395663,0.559675825
0.657472887,0.405138416,0.275632515,0.605049706
0.676117225,0.404808954,0.15091356,0.64754628
0.815114079,0.48591279,0.082101971,0.67905428
0.878251595,0.501339981,0.082154527,0.663066032
0.866913598,0.500082124,0.082049485,0.630293051
0.838039111,0.482364009,0.082116041,0.593775174
0.776370253,0.438589601,0.082118593,0.53462992
0.678343756,0.38081907,0.114047226,0.473274351
